ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
159b334dd956e5d04f6255100495aefbc4c945cafaf0d8bd512050fac67af519,https://www.snap.com/political-ads/asset/4300777c8782567e3dca84fff37af666fe53e42d1255066c3b1d0ef6f924ac1f?mediaType=mp4,USD,1711,667979,2020/03/01 18:11:51Z,2020/04/01 06:59:59Z,Ciceron Inc,"126 N. 3rd Street,Minneapolis,55401,US",,Be the Match,,18-39,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.ourraceagainsttime.org/story-juwan/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ourtime&utm_content=national_prospecting_juwan_lookalike_mixed
bd58e5ce4bfd5a1c3f3b534370322443d55e712359b2d43ac8b40a3370d47e08,https://www.snap.com/political-ads/asset/5f461b0be6476bd5aaefcc61cb228e3d846d4b80d67e27d600523c7799acfb09?mediaType=png,EUR,1000,717335,2020/02/28 10:00:00Z,2020/03/02 22:59:59Z,Idium 1881 AS,"Rolf Wickstrøms vei 15,Oslo,0484,NO",,Fellesforbundet,,16-22,norway,,,,,,,,,,,,,,,Provided by Advertiser,,,,,
0b64367898b0198bd68a45c349426995c24ae7210b8f5a7c934ea89ebb4dde9d,https://www.snap.com/political-ads/asset/db88c762bb1456fbf67368f65564aa062a7f9a21633efdfcbc163fd2b80b1f25?mediaType=mp4,EUR,0,739,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Clare,Cork,Kerry,Limerick",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
f7652a239f603735f7347f9be3e49eff4e7f325bb8099bb5e75ee26cbd97a058,https://www.snap.com/political-ads/asset/ca7d2638d2d327ca061e973ffede7f9eb0588dd61aea4c4489ecf982f40e8988?mediaType=mov,USD,293,246311,2020/01/06 14:40:00Z,2020/02/01 04:59:59Z,R/GA,"450 W 33rd St,New York,10001,US",,Planned Parenthood,,17-,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://roo.plannedparenthood.org?utm_source=Snapchat&utm_medium=PaidSocial&utm_term=Video_Puberty_6s&utm_content=Traffic_Roo_13to17All&utm_campaign=PPRoo_TrafficFlight1_RooExtension
92dbe0a54942fc659ccd21981c4b5f357e8d6283a54b5c14b25a060c43606f1c,https://www.snap.com/political-ads/asset/6fcf8e70b0690c182e8b3fcad40f512578f75c1df3708fe59f248505520a3ef3?mediaType=mp4,USD,522,190735,2020/02/01 14:00:35Z,2020/03/01 00:10:59Z,Ciceron Inc,"126 N. 3rd Street,Minneapolis,55401,US",,Be the Match,,18-39,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.ourraceagainsttime.org/story-ruby-balloon/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ourtime&utm_content=national_prospecting_ruby_balloon_lookalike_afa
f97c7fce2e30bc068f2ac67a5d8e92ac37993d9971be6280e2a9c5ead01c7786,https://www.snap.com/political-ads/asset/44d84866591c2f01f591caab0c00c8043113835e5babe3ecf252e5e9f3548a3a?mediaType=png,CAD,74,32463,2020/01/24 18:15:00Z,2021/01/01 04:30:22Z,Data Sciences,"423 rue St-Nicolas suite 400,Montreal,H2Y2P4,CA",,"Rothmans, Benson & Hedges",,19+,canada,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://action.unsmoke.ca/smoke-free-canada
01e75dfb3b41f33d9337685190de0f0a674dab698831446c491fd9f42dea2ea3,https://www.snap.com/political-ads/asset/d5c170917076b16c5f37f4bdc458065cfac40d661fe03c7b401ab7c1d77c63d6?mediaType=mp4,USD,14240,6648417,2020/02/22 19:08:15Z,2020/03/03 17:00:15Z,Hawkfish LLC,"909 Third Avenue,New York,10022,US",Mike Bloomberg 2020 Inc,"Mike Bloomberg 2020, Inc.",,24-38,united states,"Alabama,California,Colorado,Maine,Massachusetts,North Carolina,Tennessee,Texas,Vermont,Virginia,Idaho,Michigan,Mississippi,Missouri,North Dakota,Washington,Arizona,Florida,Illinois,Wyoming,Wisconsin,Connecticut,Delaware,Maryland,New York,Pennsylvania,Rhode Island,Ohio,Georgia,Minnesota,New Jersey",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.mikebloomberg.com/2020/acq-mike-beats-trump-32450?utm_source=~00_~01snapchat_~02_&utm_medium=~00_~03cpm_&utm_campaign=~00_~04b20_~05pm_~06p_~07stma_~08a85_&utm_content=~00_~09cp01+06_~10_~11scared_~12na_~136_~14en
d4b461450b093f0438c81461e9d7ababa6b009c2f6c5bcccf2998b0e48e5f98c,https://www.snap.com/political-ads/asset/f9a587eff9532193f69034cbd51152a79e7ab024041cad0259d925ca37abf459?mediaType=png,USD,1,1218,2020/02/20 08:01:13Z,,"D-Squared Commerce, LLC",US,,"D-Squared Commerce, LLC",,35-,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://prezzyflipflops.com/?utm_source=snapchat&utm_medium=cpc&utm_campaign={{campaign.name}}&utm_term={{adSet.name}}&utm_content=static-ce-v2
4b075e6d6fbb9c3236df2d42e22464b256ad608dbecab42213e4e6074a3d0840,https://www.snap.com/political-ads/asset/1d3b5a1f64522780575ca478fc0fc68f8bf8420a34bd3983b4f466300f14af0a?mediaType=png,USD,40,10512,2020/02/23 21:30:10Z,2020/03/04 00:00:00Z,ACRONYM,US,,ACRONYM,,18+,united states,Texas,,,,,,,,,,,,,,,,,,,web_view_url:https://peoplespowergrab.civicengine.com/plan?utm_source=snap&utm_medium=paid-awr&utm_campaign=ppg&utm_term=tx-map-v&utm_content=A8BE3BD4
a46ab6e84878f605a3a53b9ffca33e6e7d2276e6c451e6982ac4affffd1066a7,https://www.snap.com/political-ads/asset/ac29fb6bd8e0976492c9302173048025722ce44dc2ba225522583d9614fe74e2?mediaType=png,USD,8706,8309300,2020/01/29 15:00:00Z,2020/04/01 03:59:59Z,Assembly," 711 3rd Ave, New York, NY 10017,new york city,10017,US",,truth,,24-,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://pages.thetruth.com/ditch-juul-snap-ad?cid=social_asm_snapchat_ditchjuul_leadgen_snapads_coffin2_1324
6913f1be2986d3d9512015117817dbc9f43424a3546d662bacab05497b7ad5de,https://www.snap.com/political-ads/asset/6bd1158a250dbc1e4e3553bf380a623094fbcd04041c8b0e7915a10a5c78b32a?mediaType=mp4,EUR,10,20315,2020/01/13 14:17:32Z,2020/01/13 23:59:59Z,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",SpunOut,SpunOut.ie,,16-25,ireland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/what-think-politics-politicians-parties?utm_source=snapchat&utm_medium=social&utm_campaign=callout
ef6289e325cabbe81e5b3a38f12b75dddf09b4f321a91cb89baad0be456779ac,https://www.snap.com/political-ads/asset/6fcf8e70b0690c182e8b3fcad40f512578f75c1df3708fe59f248505520a3ef3?mediaType=mp4,USD,368,186668,2020/01/01 15:03:02Z,2020/02/01 07:59:59Z,Ciceron Inc,"126 N. 3rd Street,Minneapolis,55401,US",,Be the Match,,18-39,united states,,,,,,,,,,,,,"Advocates & Activists,Philanthropists",,,,,,,web_view_url:https://www.ourraceagainsttime.org/story-ruby-balloon/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=ourtime&utm_content=national_prospecting_ruby_balloon_affinity
6b4498429d98378031570919e90e46a586394b982e41017201dfb4eb6d0318d4,https://www.snap.com/political-ads/asset/884acbb8c87b0b74d3e64ef891cab8478ef91eebb8edaa02b7c475342bdcd2d0?mediaType=png,USD,32,8361,2020/02/23 21:30:10Z,2020/03/04 00:00:00Z,ACRONYM,US,,ACRONYM,,18+,united states,Texas,,,,,,,,,,,,,,,,,,,web_view_url:https://peoplespowergrab.civicengine.com/pledge?utm_source=snap&utm_medium=paid-awr&utm_campaign=ppg&utm_term=tx-ptv-v&utm_content=D49A151A
acdfd30f719e18c9e80f9c241727dda430d3be9d615c41a046bfccb57f9d2b51,https://www.snap.com/political-ads/asset/67ef451da0ff1017f37b8b2ce89404b612107d3f17af513dc97caa1048a52b11?mediaType=mp4,USD,5,460,2020/02/07 20:33:41Z,2020/02/11 21:30:00Z,Pete for America,"202 S Michigan St,South Bend,46601,US",Pete for America,Pete for America,,18+,united states,New Hampshire,,,,,,,,,,,,"Collegiates,Green Living Enthusiasts,Political News Watchers,TV Viewers (News)",,Provided by Advertiser,,,,,web_view_url:https://peteforamerica.com/vote/?utm_source=Snapchat&utm_medium=video&utm_campaign=NH_primary&utm_content=what_comes_next_15s
282873b16b4cd6e1b48c497736d96f2b320ea9257ef52dfa33fcb19466ea7fec,https://www.snap.com/political-ads/asset/2c4df423f58d2d29eb50b83e06793c1ffcae4e114f26fe786a4fa38815f27d48?mediaType=mp4,EUR,0,1135,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Cavan,Kildare,Laois,Louth,Meath,Monaghan,Offaly,Wicklow",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
b6e52aea6806049315969067ab3131d9f6f40a6ba29ae18b198da5b59c00da8c,https://www.snap.com/political-ads/asset/d28bf38f3f4fd018e861553f90baf2f55f4f5b50e45ef99a4eb0526e80eb5546?mediaType=png,USD,4,1706,2020/03/20 19:45:27Z,,Greater Half,US,,Greater Half,,18+,united states,,,,,,,,,,,,,TV Network Viewers (FOX News Channel),,Provided by Advertiser,,,WIFI,,web_view_url:https://www.greaterhalf.com/collections/swim-trunks
23e5f3f5cb1941d5f25542b33e098ad983bedfb5f6be33ea6dd0e9a7786bb0b0,https://www.snap.com/political-ads/asset/46e7a8ab8f12386adcd762a6cfa93e7c691d376b9bb4d44ea3fc4d343fdf2eab?mediaType=mp4,USD,1986,2249874,2020/03/20 20:44:20Z,,Marud Khan,"7050 W. Palmetto Rd. Suite 15-504,Boca raton,33433,US",President Trump,Albbiom Marketing LLC,,21+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.patrioticamerican1776.com/patriot/v6/
8c145f905fd90c98f4b42717ed5430cbcd668fd43dc6702b306b2637c6ecdf87,https://www.snap.com/political-ads/asset/39a86eef9f8ef543d61e10fa7435d8e7eb0526b55a242b92afae76820cf3f690?mediaType=mp4,USD,3846,1606283,2020/01/08 15:00:00Z,2020/02/28 21:00:00Z,Blueprint Interactive,"1730 Rhode Island Ave NW Suite 1014,Washington,20036,US",,Conservation Colorado,MALE,18+,united states,,,,,,,,,"80005,80007,80002,80004,80010,80019,80018,80017,80016,80014,80013,80012,80011,80221,80601,80603,80021,80020,80023,80121,80112,80015,80122,80128,80640,80212,80216,80219,80231,80235,80236,80237,80238,80239,80249,80123,80210,80116,80401,80111,80465,80127,80226,80227,80228,80232,80214,80215,80234,80403,80241,80233,80229,80260,80137,80031,80033",,,,,,Provided by Advertiser,,,,,web_view_url:https://conservationco.org/cory-gardners-vote-on-dirty-power-scam/
3af5a7420ae3645ecc2fd9710fa7344cb6842f3e7ea0ed8519049f71df9e4675,https://www.snap.com/political-ads/asset/c71f98004734f7f666823fd571e0ac79aa90c6b16a7a9c37c0df8564d5dba010?mediaType=mp4,USD,1035,373406,2020/04/01 04:00:00Z,2020/05/01 03:59:59Z,Güd Marketing,"1223 Turner Ave., Suite 101,Lansing,48906,US",Michigan 2020 Census,State of Michigan,,25+,united states,,,,,"latitude 42.3193;longitude -85.1824;radius 10.0,latitude 43.0172;longitude -83.7236;radius 10.0,latitude 42.9632;longitude -85.6679;radius 10.0,latitude 42.2942;longitude -83.3099;radius 10.0,latitude 42.2917;longitude -85.5872;radius 10.0,latitude 42.7338;longitude -84.5554;radius 10.0,latitude 42.3238;longitude -83.4005;radius 10.0,latitude 42.9133;longitude -85.7057;radius 10.0,latitude 42.4606;longitude -83.1346;radius 10.0,latitude 42.3075;longitude -83.4869;radius 10.0,latitude 42.4853;longitude -83.3772;radius 10.0,latitude 42.7467;longitude -84.4012;radius 10.0,latitude 42.2682;longitude -83.7312;radius 10.0,latitude 42.2012;longitude -85.58;radius 10.0,latitude 42.4895;longitude -83.1446;radius 10.0,latitude 42.7022;longitude -83.4027;radius 10.0,latitude 42.2814;longitude -83.3863;radius 10.0,latitude 42.5248;longitude -83.5363;radius 10.0,latitude 42.2411;longitude -83.613;radius 10.0,latitude 42.587;longitude -82.9199;radius 10.0,latitude 42.1096;longitude -86.48;radius 9.61,latitude 42.3712;longitude -83.4675;radius 10.08,latitude 42.6806;longitude -83.1338;radius 9.4",,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://my2020census.gov/
1a9968ed80e15684e45b0af9fef7e737bb1c6e3ca6f4bcb876653a25b90ab5ac,https://www.snap.com/political-ads/asset/e0c5161878d8d5a6c569de27c3adede882b3d8dcc096bf9576cd292c04b4a274?mediaType=png,USD,395,102794,2020/02/25 03:38:32Z,2020/03/04 05:59:59Z,Roberts Communications,US,Vote Yes,Advocates for Education,,,united states,,,,,,,,,"35019,35033,35053,35055,35057,35058,35070,35077,35083,35087,35098,35179",,,,,,Provided by Advertiser,,,,,web_view_url:https://www.keepcullmangreat.com
9d97f2295e8e6847a354175925d490935429c372881bcbdec6a46d74a70fba3a,https://www.snap.com/political-ads/asset/58f846b420ae084ab84e9baee7a568b183addd992131d84e8faf71cdc376b0b6?mediaType=mp4,USD,119,54238,2020/02/19 14:04:24Z,,Bright Source Media,US,Trump 2020,Betterus-now,,18+,united states,"Alabama,Wyoming,Idaho,West Virginia,Louisiana,Tennessee",,,,,,,,,,,,TV Network Viewers (FOX News Channel),,Provided by Advertiser,,,,,web_view_url:https://track.clickbooth.com/c/aff?lid=756338&subid1=&subid2=&subid3=&subid4=&subid5=&source_id=&google_aid=&ios_ifa=
67e61590bd634abd03bc31ba7b3d098292d44b3a27b6a7c52a33d51281770af4,https://www.snap.com/political-ads/asset/26574db7978837cd6fc45113a03f55a8f4e67609550fea7e24a71c71ce8cf749?mediaType=mp4,EUR,13,25765,2020/01/11 00:00:01Z,2020/01/12 23:59:59Z,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",SpunOut,SpunOut.ie,,16-25,ireland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-positive-sexual-health-campaign?utm_source=snapchat&utm_medium=social&utm_campaign=callout
7c969bfc71695214079ffa797520a419704cbda1769c0523b74562362d225322,https://www.snap.com/political-ads/asset/110dc7be708c4d3389e4d9b9b5f2ba448f6882ece0f00049a96ade3fb7b49681?mediaType=mp4,EUR,14,17037,2020/01/28 00:00:01Z,2020/01/28 23:59:59Z,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/life/article/fine-gael-vs-fianna-fail-whats-the-difference?utm_source=snapchat&utm_medium=social&utm_campaign=life
84e89ab9fc8e5e5edf71dd4475fe9a9dfcdbbf798a47d6b4632808556185437a,https://www.snap.com/political-ads/asset/25ed804471bcfb217faedd5f6d3e9299b1e3fbf4ed4dc29ab1cfd5ee0c563eed?mediaType=mp4,USD,2,1249,2020/01/24 19:47:06Z,,Fourth World Problems Co.,US,,Unicorn Wealth,MALE,35+,united states,,,,,,,,,,,,,,,Provided by Advertiser,en,,WIFI,,web_view_url:https://tiny.ie/trump-coin-up-snapchat
0c114e71c02817516da7e75afd3f3a4082ad66c2aa7273499b3bbeda956018f3,https://www.snap.com/political-ads/asset/92e79b6e5cc99c6ced1a699e5bb8f24ab68e7df5fea8027fc7c15ced24d37fc8?mediaType=png,USD,31,54382,2020/03/02 17:05:55Z,,Greater Half,US,,Greater Half,,20+,united states,,,,,,,,,,,,,,,,,,,,web_view_url:https://www.greaterhalf.com/collections/leather-patch-hats
cc2c6df23a645bc358fbb76287918d07abe3b9deac6f7e0eeb1585e1186b8da5,https://www.snap.com/political-ads/asset/0f806a65173a1a54c51296adae58d192ddce434df3ea3e79ec75fbdd011df204?mediaType=mp4,USD,1989,1649468,2020/01/08 15:00:00Z,2020/04/01 03:59:59Z,Assembly," 711 3rd Ave, New York, NY 10017,new york city,10017,US",,truth,,15-17,united states,,,,,,,"Albuquerque - Santa Fe,Alexandria,Amarillo,Biloxi - Gulfport,Birmingham (anniston and Tuscaloosa),Bluefield - Beckley - Oak Hill,Bowling Green,Buffalo,Casper - Riverton,Charleston - Huntington,Chattanooga,Cincinnati,Clarksburg - Weston,Cleveland - Akron (canton),Columbia - Jefferson City,Columbus,Columbus,Columbus - Tupelo - West Point,Corpus Christi,Detroit,Dothan,Duluth - Superior,Evansville,Greenwood - Greenville,Harrisonburg,Hattiesburg - Laurel,Huntsville - Decatur (florence),Idaho Falls - Pocatello,Indianapolis,Jackson,Jonesboro,Joplin - Pittsburg,Knoxville,Lafayette,Lafayette,Lake Charles,Lansing,Las Vegas,Lexington,Lima,Little Rock - Pine Bluff,Louisville,Memphis,Meridian,Minot - Bismarck - Dickinson,Mobile - Pensacola (ft. Walt),Monroe - El Dorado,Montgomery - Selma,Myrtle Beach - Florence,Norfolk - Portsmouth - Newport News,Oklahoma City,Orlando - Daytona Beach - Melbourne,Ottumwa - Kirksville,Paducah - Cape Girardeau - Harrisburg,Panama City,Parkersburg,Philadelphia,Pittsburgh,Quincy - Hannibal - Keokuk,Roanoke - Lynchburg,Rochester,San Antonio,Sherman - Ada,Shreveport,Sioux Falls(mitchell),South Bend - Elkhart,Spokane,Springfield,St. Joseph,Tampa - St. Petersburg (sarasota),Terre Haute,Topeka,Tri - Cities,Tulsa,Wheeling - Steubenville,Wichita - Hutchinson Plus,Youngstown,Zanesville",,,,,,,,,en,,,,web_view_url:https://pages.thetruth.com/ditch-juul-snap-ad?cid=social_asm_snapchat_ditchjuul_leadgen_snapads_animated_1517
c38e8ce78205a127f5696f7ae646f2f9e768b62dd5ae2c86b4cc617cd646fbba,https://www.snap.com/political-ads/asset/2a3882e80b4b22576fb6d0b37a6953ae5a51ed6f4c95e105f5d01661dcfcd671?mediaType=mp4,USD,107,55183,2020/03/16 14:00:00Z,2020/04/29 00:59:59Z,"Miller Advertising Agency, Inc.","220 West 42nd Street,New York,10003,US",Early Voting - Presidential Primary,NYC Board of Elections,,18+,united states,,,,,,,,,"10001,10002,10003,10004,10005,10006,10007,10009,10010,10011,10012,10013,10014,10016,10017,10018,10019,10020,10021,10022,10023,10024,10025,10026,10027,10028,10029,10030,10031,10032,10033,10034,10035,10036,10037,10038,10039,10040,10044,10065,10075,10128,10280,10301,10302,10303,10304,10305,10306,10307,10308,10309,10310,10312,10314,10451,10452,10453,10454,10455,10456,10457,10458,10459,10460,10461,10462,10463,10464,10465,10466,10467,10468,10469,10470,10471,10472,10473,10474,10475,11004,11005,11101,11102,11103,11104,11105,11106,11201,11203,11204,11205,11206,11207,11208,11209,11210,11211,11212,11213,11214,11215,11216,11217,11218,11219,11220,11221,11222,11223,11224,11225,11226,11228,11229,11230,11231,11232,11233,11234,11235,11236,11237,11238,11239,11354,11355,11356,11357,11358,11359,11360,11361,11362,11363,11364,11365,11366,11367,11368,11369,11370,11372,11373,11374,11375,11377,11378,11379,11385,11411,11412,11413,11414,11415,11416,11417,11418,11419,11420,11421,11422,11423,11426,11427,11428,11429,11432,11433,11434,11435,11436,11691,11692,11693,11694,11695,11697",,,,"Advocates & Activists,News Watchers,TV Viewers (News)",,Provided by Advertiser,en,,,,web_view_url:https://www.vote.nyc/#utm_source=snapchat
505fc17d80129104798b1b6c166350618f7e23f4db30fa3b2a1395bd64661149,https://www.snap.com/political-ads/asset/55ad1d741572e14a3f28ef70bcc952e7ef2db8b24a8460f71437d542b076d2fb?mediaType=mp4,GBP,83,71447,2020/01/21 12:48:49Z,2020/03/09 06:59:59Z,Republic of Media Ltd.,"4th Floor, Nova House,Edinburgh,EH3 9QQ,GB",,Scottish Government,,16-24,united kingdom,,,,,"latitude 56.78120018038726;longitude -4.287511715387666;radius 100.0,latitude 57.32171550315462;longitude -2.418608752380237;radius 85.86,latitude 55.51943446788195;longitude -3.4927427040261705;radius 58.31,latitude 55.10155935962584;longitude -4.442367333596138;radius 60.15,latitude 55.83574454246647;longitude -2.4876021261947585;radius 23.42,latitude 56.080161847032315;longitude -2.8813614784165793;radius 54.27,latitude 55.78079022250972;longitude -4.63869497268675;radius 64.56,latitude 55.5023252578392;longitude -2.413099749062013;radius 9.83,latitude 58.113564814053944;longitude -4.522493797329133;radius 100.0,latitude 58.12173011298961;longitude -6.601857126173002;radius 37.38,latitude 59.008553059263335;longitude -2.9179367020813345;radius 55.74",,,,,,,,,,Provided by Advertiser,,,,,
866de1930bdc1d61270c5a03c1a57dfd475fd4b19cc69437831c0ad518998e44,https://www.snap.com/political-ads/asset/db88c762bb1456fbf67368f65564aa062a7f9a21633efdfcbc163fd2b80b1f25?mediaType=mp4,EUR,0,1120,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Donegal,Galway,Leitrim,Longford,Mayo,Roscommon,Sligo,Westmeath",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
7b720f570da0128074fbc5eead75bd90add6ab168f01be5c55c519098466e18c,https://www.snap.com/political-ads/asset/8d74d03e33290faf78d9d00dc790376078158f1004112bce50ed329d4bb829fd?mediaType=mp4,EUR,0,1115,2020/01/17 12:31:03Z,,SpunOut.ie,"Sean McBride House, 48 Fleet Street,,Dublin 2,D02 T883,IE",,SpunOut.ie,,16-25,ireland,"Carlow,Kilkenny,Tipperary,Waterford,Wexford",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://spunout.ie/news/article/spunout-recruiting-members-action-panels?utm_source=snapchat&utm_medium=social&utm_campaign=ap_recruitment
cc60df355c1de938b5d9532e35442d6e73478d3b55650aa97da5a5e18a1086a3,https://www.snap.com/political-ads/asset/5910c04ed5183757fbea8bb8a8a786ce0d1ec9ae6cbad9048c89d78010703c48?mediaType=mp4,USD,2684,1008556,2020/03/23 18:57:58Z,2020/04/06 23:00:00Z,Realtime Media,"P.O. Box 13410,Arlington,22219,US",Republican National Committee,Republican National Committee,,18+,united states,Florida,,,,,,,,,,,,,,,,,,,web_view_url:https://vote.gop/?utm_medium=ad&utm_source=dp_snap&utm_campaign=20200318_na_registertovote_gop_rnc_ocpmylea_cm_audience0162_creative00638_na_fl_b_18-99_snap_all_na_lp0023_acq_leads_static_1080_1920_15s&utm_content=pol
1dc5a3ec6c8598fa95ed6e402f0c22b6db4ce1fc6270a8939713a1b08a7c06d9,https://www.snap.com/political-ads/asset/86ea76a4f1f5c06b0019e70d90e4e2a221e85d6b6f1216e11c49695f8a954f16?mediaType=png,CAD,636,233619,2020/01/24 18:15:00Z,2021/01/01 04:30:22Z,Data Sciences,"423 rue St-Nicolas suite 400,Montreal,H2Y2P4,CA",,Unsmoke Canada,,19+,canada,,,,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://action.unsmoke.ca/smoke-free-canada
